IdPago,Pago,Rfc,Factura,FormaPago,Mensaje,ReferenciaManual
44350,2921.420000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44351,2540.98000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44352,5851,N/E,null,null,Sin referencia,N/A
44353,2680.05999999999994543031789362430572509765625,N/E,null,null,Sin referencia,N/A
44354,6417.0500000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44355,9234.489999999999781721271574497222900390625,N/E,null,null,Sin referencia,N/A
44356,107.5,N/E,null,null,Sin referencia,N/A
44357,30000,N/E,null,null,Sin referencia,N/A
44358,1542.140000000000100044417195022106170654296875,N/E,null,null,Sin referencia,N/A
44359,1900.660000000000081854523159563541412353515625,N/E,null,null,Sin referencia,N/A
44360,491.04000000000002046363078989088535308837890625,N/E,null,null,Sin referencia,N/A
44361,1519.2100000000000363797880709171295166015625,N/E,null,null,Sin referencia,N/A
44362,1484.59999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
44363,499,N/E,null,null,Sin referencia,N/A
44364,635,N/E,null,null,Sin referencia,N/A
44365,4832.2799999999997453414835035800933837890625,N/E,null,null,Sin referencia,N/A
44366,292.31999999999999317878973670303821563720703125,N/E,null,null,Sin referencia,N/A
44367,465,N/E,null,null,Sin referencia,N/A
44368,635.5,N/E,null,null,Sin referencia,N/A
44369,657,N/E,null,null,Sin referencia,N/A
44370,800,N/E,null,null,Sin referencia,N/A
44371,915.5,N/E,null,null,Sin referencia,N/A
44372,1179.160000000000081854523159563541412353515625,N/E,null,null,Sin referencia,N/A
44373,1708.529999999999972715158946812152862548828125,N/E,null,null,Sin referencia,N/A
44374,2155,N/E,null,null,Sin referencia,N/A
44375,4885,N/E,null,null,Sin referencia,N/A
44376,5634,N/E,null,null,Sin referencia,N/A
44377,6660.6099999999996725819073617458343505859375,N/E,null,null,Sin referencia,N/A
44378,8446,N/E,null,null,Sin referencia,N/A
44379,8949.72999999999956344254314899444580078125,N/E,null,null,Sin referencia,N/A
44380,9327,N/E,null,null,Sin referencia,N/A
44381,11867.40999999999985448084771633148193359375,N/E,null,null,Sin referencia,N/A
44382,12664.54999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44383,12885,N/E,null,null,Sin referencia,N/A
44384,15578.239999999999781721271574497222900390625,N/E,null,null,Sin referencia,N/A
44385,16103.04999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44386,17522.49000000000160071067512035369873046875,N/E,null,null,Sin referencia,N/A
44387,18096,N/E,null,null,Sin referencia,N/A
44388,21049.6800000000002910383045673370361328125,N/E,null,null,Sin referencia,N/A
44389,24117.18999999999869032762944698333740234375,N/E,null,null,Sin referencia,N/A
44390,27796.4000000000014551915228366851806640625,N/E,null,null,Sin referencia,N/A
44391,28284.860000000000582076609134674072265625,N/E,null,null,Sin referencia,N/A
44392,29054.61999999999898136593401432037353515625,N/E,null,null,Sin referencia,N/A
44393,31895.52000000000043655745685100555419921875,N/E,null,null,Sin referencia,N/A
44394,32169.00999999999839928932487964630126953125,N/E,null,null,Sin referencia,N/A
44395,32340.9300000000002910383045673370361328125,N/E,null,null,Sin referencia,N/A
44396,36425.6200000000026193447411060333251953125,N/E,null,null,Sin referencia,N/A
44397,37126,N/E,null,null,Sin referencia,N/A
44398,37514.08999999999650754034519195556640625,N/E,null,null,Sin referencia,N/A
44399,39517.639999999999417923390865325927734375,N/E,null,null,Sin referencia,N/A
44400,40805.6299999999973806552588939666748046875,N/E,null,null,Sin referencia,N/A
44401,41241.610000000000582076609134674072265625,N/E,null,null,Sin referencia,N/A
44402,43691.889999999999417923390865325927734375,N/E,null,null,Sin referencia,N/A
44403,46561.1200000000026193447411060333251953125,N/E,null,null,Sin referencia,N/A
44404,47308.58999999999650754034519195556640625,N/E,null,null,Sin referencia,N/A
44405,56054.949999999997089616954326629638671875,N/E,null,null,Sin referencia,N/A
44406,56152.830000000001746229827404022216796875,N/E,null,null,Sin referencia,N/A
44407,62894.0599999999976716935634613037109375,N/E,null,null,Sin referencia,N/A
44408,68342.25,N/E,null,null,Sin referencia,N/A
44409,76563.960000000006402842700481414794921875,N/E,null,null,Sin referencia,N/A
44410,86267.770000000004074536263942718505859375,N/E,null,null,Sin referencia,N/A
44411,87379.110000000000582076609134674072265625,N/E,null,null,Sin referencia,N/A
44412,101188.550000000002910383045673370361328125,N/E,null,null,Sin referencia,N/A
44413,103825.169999999998253770172595977783203125,N/E,null,null,Sin referencia,N/A
44414,135307.01999999998952262103557586669921875,N/E,null,null,Sin referencia,N/A
44415,143979.66000000000349245965480804443359375,N/E,null,null,Sin referencia,N/A
44416,145537.64999999999417923390865325927734375,N/E,null,null,Sin referencia,N/A
44417,295918,N/E,null,null,Sin referencia,N/A
44418,342896.51000000000931322574615478515625,N/E,null,null,Sin referencia,N/A
44419,431715.9799999999813735485076904296875,N/E,null,null,Sin referencia,N/A
44420,513634.859999999986030161380767822265625,N/E,null,null,Sin referencia,N/A
44421,1421648.11000000010244548320770263671875,N/E,null,null,Sin referencia,N/A
44422,11683722,N/E,null,null,Sin referencia,N/A
44423,40279402.289999999105930328369140625,N/E,null,null,Sin referencia,N/A
44424,23282.50999999999839928932487964630126953125,N/E,null,null,Sin referencia,N/A
44425,2856.40000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
44426,2916.34000000000014551915228366851806640625,N/E,null,null,Sin referencia,N/A
44427,968.970000000000027284841053187847137451171875,N/E,null,null,Sin referencia,N/A
44428,1632.609999999999899955582804977893829345703125,N/E,null,null,Sin referencia,N/A
44429,2005.5,N/E,null,null,Sin referencia,N/A
44430,1471.089999999999918145476840436458587646484375,N/E,null,null,Sin referencia,N/A
44431,1822.759999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
44432,1612.279999999999972715158946812152862548828125,N/E,null,null,Sin referencia,N/A
44433,2231.13999999999987267074175179004669189453125,N/E,null,null,Sin referencia,N/A
44434,2861.8699999999998908606357872486114501953125,N/E,null,null,Sin referencia,N/A
44435,2959.420000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44436,2508.69000000000005456968210637569427490234375,N/E,null,null,Sin referencia,N/A
44437,3028.23000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44438,1267.19000000000005456968210637569427490234375,N/E,null,null,Sin referencia,N/A
44439,10375.620000000000800355337560176849365234375,N/E,null,null,Sin referencia,N/A
44440,1468.8699999999998908606357872486114501953125,N/E,null,null,Sin referencia,N/A
44441,8720.4599999999991268850862979888916015625,N/E,null,null,Sin referencia,N/A
44442,823.0700000000000500222085975110530853271484375,N/E,null,null,Sin referencia,N/A
44443,907.80999999999994543031789362430572509765625,N/E,null,null,Sin referencia,N/A
44444,943.76999999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
44445,916.1699999999999590727384202182292938232421875,N/E,null,null,Sin referencia,N/A
44446,6388.7200000000002546585164964199066162109375,N/E,null,null,Sin referencia,N/A
44447,371.19999999999998863131622783839702606201171875,N/E,null,null,Sin referencia,N/A
44448,386.470000000000027284841053187847137451171875,N/E,null,null,Sin referencia,N/A
44449,759,N/E,null,null,Sin referencia,N/A
44450,300899.1900000000023283064365386962890625,N/E,null,null,Sin referencia,N/A
44451,57027468.4099999964237213134765625,N/E,null,null,Sin referencia,N/A
44452,4000000,N/E,null,null,Sin referencia,N/A
44453,2500,N/E,null,null,Sin referencia,N/A
44454,1000,N/E,null,null,Sin referencia,N/A
44455,516,N/E,null,null,Sin referencia,N/A
44456,1447,N/E,null,null,Sin referencia,N/A
44457,798,N/E,null,null,Sin referencia,N/A
44458,5168,N/E,null,null,Sin referencia,N/A
44459,3604,N/E,null,null,Sin referencia,N/A
44460,6419,N/E,null,null,Sin referencia,N/A
44461,948,N/E,null,null,Sin referencia,N/A
44462,696,N/E,null,null,Sin referencia,N/A
44463,2180,N/E,null,null,Sin referencia,N/A
44464,2052,N/E,null,null,Sin referencia,N/A
44465,1653,N/E,null,null,Sin referencia,N/A
44466,17094,N/E,null,null,Sin referencia,N/A
44467,3648,N/E,null,null,Sin referencia,N/A
44468,570,N/E,null,null,Sin referencia,N/A
44469,342,N/E,null,null,Sin referencia,N/A
44470,7292,N/E,null,null,Sin referencia,N/A
44471,1780.65000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
44472,6862.8699999999998908606357872486114501953125,N/E,null,null,Sin referencia,N/A
44473,30359.86999999999898136593401432037353515625,N/E,null,null,Sin referencia,N/A
44474,260.04000000000002046363078989088535308837890625,N/E,null,null,Sin referencia,N/A
44475,8116.5399999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
44476,15.730000000000000426325641456060111522674560546875,N/E,null,null,Sin referencia,N/A
44477,189.479999999999989768184605054557323455810546875,N/E,null,null,Sin referencia,N/A
44478,490.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
44479,933.3300000000000409272615797817707061767578125,N/E,null,null,Sin referencia,N/A
44480,1000,N/E,null,null,Sin referencia,N/A
44481,1000,N/E,null,null,Sin referencia,N/A
44482,1000,N/E,null,null,Sin referencia,N/A
44483,1000,N/E,null,null,Sin referencia,N/A
44484,1481,N/E,null,null,Sin referencia,N/A
44485,1601.9600000000000363797880709171295166015625,N/E,null,null,Sin referencia,N/A
44486,1608,N/E,null,null,Sin referencia,N/A
44487,1836.55999999999994543031789362430572509765625,N/E,null,null,Sin referencia,N/A
44488,2000,N/E,null,null,Sin referencia,N/A
44489,2000,N/E,null,null,Sin referencia,N/A
44490,2000,N/E,null,null,Sin referencia,N/A
44491,2000,N/E,null,null,Sin referencia,N/A
44492,2000,N/E,null,null,Sin referencia,N/A
44493,2190.7899999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
44494,2600,N/E,null,null,Sin referencia,N/A
44495,3732,N/E,null,null,Sin referencia,N/A
44496,4848.0500000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44497,77991.669999999998253770172595977783203125,N/E,null,null,Sin referencia,N/A
44498,11120326.5,N/E,null,null,Sin referencia,N/A
44499,11993.399999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
44500,525304.359999999986030161380767822265625,N/E,null,null,Sin referencia,N/A
44501,77320.360000000000582076609134674072265625,N/E,null,null,Sin referencia,N/A
44502,5084.8800000000001091393642127513885498046875,N/E,null,null,Sin referencia,N/A
44503,4448.6800000000002910383045673370361328125,N/E,null,null,Sin referencia,N/A
44504,3420.739999999999781721271574497222900390625,N/E,null,null,Sin referencia,N/A
44505,2400.079999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44506,2416.40000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
44507,2676.420000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44508,6332.47999999999956344254314899444580078125,N/E,null,null,Sin referencia,N/A
44509,4713.6999999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
44510,2962,N/E,null,null,Sin referencia,N/A
44511,684,N/E,null,null,Sin referencia,N/A
44512,5695,N/E,null,null,Sin referencia,N/A
44513,912,N/E,null,null,Sin referencia,N/A
44514,4275,N/E,null,null,Sin referencia,N/A
44515,2308,N/E,null,null,Sin referencia,N/A
44516,4218,N/E,null,null,Sin referencia,N/A
44517,342,N/E,null,null,Sin referencia,N/A
44518,2526.6300000000001091393642127513885498046875,N/E,null,null,Sin referencia,N/A
44519,7195.27000000000043655745685100555419921875,N/E,null,null,Sin referencia,N/A
44520,31.469999999999998863131622783839702606201171875,N/E,null,null,Sin referencia,N/A
44521,2300000,N/E,null,null,Sin referencia,N/A
44522,1.899999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
44523,340,N/E,null,null,Sin referencia,N/A
44524,460,N/E,null,null,Sin referencia,N/A
44525,1500.34999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
44526,1813.5,N/E,null,null,Sin referencia,N/A
44527,2599.1300000000001091393642127513885498046875,N/E,null,null,Sin referencia,N/A
44528,3232,N/E,null,null,Sin referencia,N/A
44529,8721.100000000000363797880709171295166015625,N/E,null,null,Sin referencia,N/A
44530,12303.0699999999997089616954326629638671875,N/E,null,null,Sin referencia,N/A
44531,20569.330000000001746229827404022216796875,N/E,null,null,Sin referencia,N/A
44532,30000,N/E,null,null,Sin referencia,N/A
44533,272338.359999999986030161380767822265625,N/E,null,null,Sin referencia,N/A
44534,863952,N/E,null,null,Sin referencia,N/A
44535,7261680.129999999888241291046142578125,N/E,null,null,Sin referencia,N/A
44536,3233,N/E,null,null,Sin referencia,N/A
44537,1824,N/E,null,null,Sin referencia,N/A
44538,754,N/E,null,null,Sin referencia,N/A
44539,2736,N/E,null,null,Sin referencia,N/A
44540,2736,N/E,null,null,Sin referencia,N/A
44541,4196,N/E,null,null,Sin referencia,N/A
44542,12783,N/E,null,null,Sin referencia,N/A
44543,1160,N/E,null,null,Sin referencia,N/A
44544,3546,N/E,null,null,Sin referencia,N/A
44545,1083,N/E,null,null,Sin referencia,N/A
44546,2734,N/E,null,null,Sin referencia,N/A
44547,11594.04999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44548,1698.01999999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
44549,1026,N/E,null,null,Sin referencia,N/A
44550,570,N/E,null,null,Sin referencia,N/A
44551,2451,N/E,null,null,Sin referencia,N/A
44552,31916.9300000000002910383045673370361328125,N/E,null,null,Sin referencia,N/A
44553,177000,N/E,null,null,Sin referencia,N/A
44554,12786.920000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44555,31.46000000000000085265128291212022304534912109375,N/E,null,null,Sin referencia,N/A
44556,1.899999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
44557,200,N/E,null,null,Sin referencia,N/A
44558,684,N/E,null,null,Sin referencia,N/A
44559,1026,N/E,null,null,Sin referencia,N/A
44560,1824,N/E,null,null,Sin referencia,N/A
44561,3973,N/E,null,null,Sin referencia,N/A
44562,11342,N/E,null,null,Sin referencia,N/A
44563,6856708.799999999813735485076904296875,N/E,null,null,Sin referencia,N/A
44564,2864,N/E,null,null,Sin referencia,N/A
44565,1312,N/E,null,null,Sin referencia,N/A
44566,3034,N/E,null,null,Sin referencia,N/A
44567,4351,N/E,null,null,Sin referencia,N/A
44568,1482,N/E,null,null,Sin referencia,N/A
44569,600,N/E,null,null,Sin referencia,N/A
44570,2675,N/E,null,null,Sin referencia,N/A
44571,2610,N/E,null,null,Sin referencia,N/A
44572,34230,N/E,null,null,Sin referencia,N/A
44573,1600.799999999999954525264911353588104248046875,N/E,null,null,Sin referencia,N/A
44574,1356.59999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
44575,30951.70000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44576,20880,N/E,null,null,Sin referencia,N/A
44577,14616,N/E,null,null,Sin referencia,N/A
44578,405.30000000000001136868377216160297393798828125,N/E,null,null,Sin referencia,N/A
44579,110455.199999999997089616954326629638671875,N/E,null,null,Sin referencia,N/A
44580,696,N/E,null,null,Sin referencia,N/A
44581,23116.79999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44582,2099.53000000000020008883439004421234130859375,N/E,null,null,Sin referencia,N/A
44583,669.30999999999994543031789362430572509765625,N/E,null,null,Sin referencia,N/A
44584,55947.919999999998253770172595977783203125,N/E,null,null,Sin referencia,N/A
44585,123.7300000000000039790393202565610408782958984375,N/E,null,null,Sin referencia,N/A
44586,7.480000000000000426325641456060111522674560546875,N/E,null,null,Sin referencia,N/A
44587,470,N/E,null,null,Sin referencia,N/A
44588,696,N/E,null,null,Sin referencia,N/A
44589,2010,N/E,null,null,Sin referencia,N/A
44590,2280.03000000000020008883439004421234130859375,N/E,null,null,Sin referencia,N/A
44591,3340.8000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44592,3843,N/E,null,null,Sin referencia,N/A
44593,7424,N/E,null,null,Sin referencia,N/A
44594,7982.0600000000004001776687800884246826171875,N/E,null,null,Sin referencia,N/A
44595,8509,N/E,null,null,Sin referencia,N/A
44596,18288,N/E,null,null,Sin referencia,N/A
44597,21599.20000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44598,28953.5999999999985448084771633148193359375,N/E,null,null,Sin referencia,N/A
44599,38799.0599999999976716935634613037109375,N/E,null,null,Sin referencia,N/A
44600,47522.0599999999976716935634613037109375,N/E,null,null,Sin referencia,N/A
44601,6797556.1600000001490116119384765625,N/E,null,null,Sin referencia,N/A
44602,2939000,N/E,null,null,Sin referencia,N/A
44603,5000,N/E,null,null,Sin referencia,N/A
44604,2041,N/E,null,null,Sin referencia,N/A
44605,5639,N/E,null,null,Sin referencia,N/A
44606,1982,N/E,null,null,Sin referencia,N/A
44607,352,N/E,null,null,Sin referencia,N/A
44608,570,N/E,null,null,Sin referencia,N/A
44609,1140,N/E,null,null,Sin referencia,N/A
44610,2238,N/E,null,null,Sin referencia,N/A
44611,1004.4099999999999681676854379475116729736328125,N/E,null,null,Sin referencia,N/A
44612,123.7000000000000028421709430404007434844970703125,N/E,null,null,Sin referencia,N/A
44613,7.480000000000000426325641456060111522674560546875,N/E,null,null,Sin referencia,N/A
44614,2466,N/E,null,null,Sin referencia,N/A
44615,3489.98000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44616,4788,N/E,null,null,Sin referencia,N/A
44617,9990.04999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44618,2899078.1099999998696148395538330078125,N/E,null,null,Sin referencia,N/A
44619,7305109.879999999888241291046142578125,N/E,null,null,Sin referencia,N/A
44620,4353.27000000000043655745685100555419921875,N/E,null,null,Sin referencia,N/A
44621,5658.1999999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
44622,227,N/E,null,null,Sin referencia,N/A
44623,1131,N/E,null,null,Sin referencia,N/A
44624,1140,N/E,null,null,Sin referencia,N/A
44625,1368,N/E,null,null,Sin referencia,N/A
44626,456,N/E,null,null,Sin referencia,N/A
44627,848,N/E,null,null,Sin referencia,N/A
44628,3078,N/E,null,null,Sin referencia,N/A
44629,9986000,N/E,null,null,Sin referencia,N/A
44630,370.8899999999999863575794734060764312744140625,N/E,null,null,Sin referencia,N/A
44631,50,N/E,null,null,Sin referencia,N/A
44632,10000000,N/E,null,null,Sin referencia,N/A
44633,22.440000000000001278976924368180334568023681640625,N/E,null,null,Sin referencia,N/A
44634,2492.8000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44635,4434,N/E,null,null,Sin referencia,N/A
44636,8977.04999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44637,7305772.209999999962747097015380859375,N/E,null,null,Sin referencia,N/A
44638,3172.01999999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
44639,342,N/E,null,null,Sin referencia,N/A
44640,1140,N/E,null,null,Sin referencia,N/A
44641,4568,N/E,null,null,Sin referencia,N/A
44642,14136,N/E,null,null,Sin referencia,N/A
44643,1603,N/E,null,null,Sin referencia,N/A
44644,2337,N/E,null,null,Sin referencia,N/A
44645,2394,N/E,null,null,Sin referencia,N/A
44646,1132,N/E,null,null,Sin referencia,N/A
44647,570,N/E,null,null,Sin referencia,N/A
44648,14901.04999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44649,3724000,N/E,null,null,Sin referencia,N/A
44650,12325.639999999999417923390865325927734375,N/E,null,null,Sin referencia,N/A
44651,123.6099999999999994315658113919198513031005859375,N/E,null,null,Sin referencia,N/A
44652,7.480000000000000426325641456060111522674560546875,N/E,null,null,Sin referencia,N/A
44653,2784,N/E,null,null,Sin referencia,N/A
44654,4573,N/E,null,null,Sin referencia,N/A
44655,6635,N/E,null,null,Sin referencia,N/A
44656,11718.100000000000363797880709171295166015625,N/E,null,null,Sin referencia,N/A
44657,7325537.08000000007450580596923828125,N/E,null,null,Sin referencia,N/A
44658,1825,N/E,null,null,Sin referencia,N/A
44659,3868,N/E,null,null,Sin referencia,N/A
44660,763,N/E,null,null,Sin referencia,N/A
44661,3876,N/E,null,null,Sin referencia,N/A
44662,1368,N/E,null,null,Sin referencia,N/A
44663,4118,N/E,null,null,Sin referencia,N/A
44664,3382,N/E,null,null,Sin referencia,N/A
44665,3420,N/E,null,null,Sin referencia,N/A
44666,684,N/E,null,null,Sin referencia,N/A
44667,3616,N/E,null,null,Sin referencia,N/A
44668,1938,N/E,null,null,Sin referencia,N/A
44669,5415,N/E,null,null,Sin referencia,N/A
44670,3078,N/E,null,null,Sin referencia,N/A
44671,660,N/E,null,null,Sin referencia,N/A
44672,493,N/E,null,null,Sin referencia,N/A
44673,9458,N/E,null,null,Sin referencia,N/A
44674,77832.539999999993597157299518585205078125,N/E,null,null,Sin referencia,N/A
44675,4500,N/E,null,null,Sin referencia,N/A
44676,17340.02000000000043655745685100555419921875,N/E,null,null,Sin referencia,N/A
44677,1237.09999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
44678,160.240000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
44679,9.6899999999999995026200849679298698902130126953125,N/E,null,null,Sin referencia,N/A
44680,627,N/E,null,null,Sin referencia,N/A
44681,1254,N/E,null,null,Sin referencia,N/A
44682,1464,N/E,null,null,Sin referencia,N/A
44683,1915.950000000000045474735088646411895751953125,N/E,null,null,Sin referencia,N/A
44684,2424,N/E,null,null,Sin referencia,N/A
44685,2449.4499999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
44686,5954.0500000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44687,7257100.4800000004470348358154296875,N/E,null,null,Sin referencia,N/A
44688,5500000,N/E,null,null,Sin referencia,N/A
44689,3817,N/E,null,null,Sin referencia,N/A
44690,2210,N/E,null,null,Sin referencia,N/A
44691,11284,N/E,null,null,Sin referencia,N/A
44692,3996,N/E,null,null,Sin referencia,N/A
44693,1653,N/E,null,null,Sin referencia,N/A
44694,798,N/E,null,null,Sin referencia,N/A
44695,11158,N/E,null,null,Sin referencia,N/A
44696,1482,N/E,null,null,Sin referencia,N/A
44697,2038,N/E,null,null,Sin referencia,N/A
44698,2146,N/E,null,null,Sin referencia,N/A
44699,19179,N/E,null,null,Sin referencia,N/A
44700,1132.009999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
44701,969,N/E,null,null,Sin referencia,N/A
44702,1368,N/E,null,null,Sin referencia,N/A
44703,1703,N/E,null,null,Sin referencia,N/A
44704,150345.4400000000023283064365386962890625,N/E,null,null,Sin referencia,N/A
44705,10440,N/E,null,null,Sin referencia,N/A
44706,663.8400000000000318323145620524883270263671875,N/E,null,null,Sin referencia,N/A
44707,21285.419999999998253770172595977783203125,N/E,null,null,Sin referencia,N/A
44708,5336,N/E,null,null,Sin referencia,N/A
44709,6368.399999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
44710,36540,N/E,null,null,Sin referencia,N/A
44711,1146,N/E,null,null,Sin referencia,N/A
44712,2923.2899999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
44713,18940.99000000000160071067512035369873046875,N/E,null,null,Sin referencia,N/A
44714,8384.47999999999956344254314899444580078125,N/E,null,null,Sin referencia,N/A
44715,2362.920000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44716,4802.399999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
44717,1728,N/E,null,null,Sin referencia,N/A
44718,2123.75,N/E,null,null,Sin referencia,N/A
44719,5678.8000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44720,2060.670000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44721,124.659999999999996589394868351519107818603515625,N/E,null,null,Sin referencia,N/A
44722,330,N/E,null,null,Sin referencia,N/A
44723,549,N/E,null,null,Sin referencia,N/A
44724,566.0800000000000409272615797817707061767578125,N/E,null,null,Sin referencia,N/A
44725,638,N/E,null,null,Sin referencia,N/A
44726,957,N/E,null,null,Sin referencia,N/A
44727,1930.94000000000005456968210637569427490234375,N/E,null,null,Sin referencia,N/A
44728,2565,N/E,null,null,Sin referencia,N/A
44729,3959,N/E,null,null,Sin referencia,N/A
44730,5829,N/E,null,null,Sin referencia,N/A
44731,7776.0500000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
44732,12110.399999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
44733,16074.6800000000002910383045673370361328125,N/E,null,null,Sin referencia,N/A
44734,21599.20000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44735,22255.75999999999839928932487964630126953125,N/E,null,null,Sin referencia,N/A
44736,26603.79999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44737,85654.199999999997089616954326629638671875,N/E,null,null,Sin referencia,N/A
44738,197200,N/E,null,null,Sin referencia,N/A
44739,2878727.4700000002048909664154052734375,N/E,null,null,Sin referencia,N/A
44740,7421910.040000000037252902984619140625,N/E,null,null,Sin referencia,N/A
44741,2500,N/E,null,null,Sin referencia,N/A
44742,1000,N/E,null,null,Sin referencia,N/A
44743,1000,N/E,null,null,Sin referencia,N/A
44744,9700,N/E,null,null,Sin referencia,N/A
44745,1364,N/E,null,null,Sin referencia,N/A
44746,2210,N/E,null,null,Sin referencia,N/A
44747,4565,N/E,null,null,Sin referencia,N/A
44748,984,N/E,null,null,Sin referencia,N/A
44749,2508,N/E,null,null,Sin referencia,N/A
44750,1190,N/E,null,null,Sin referencia,N/A
44751,19718,N/E,null,null,Sin referencia,N/A
44752,3772,N/E,null,null,Sin referencia,N/A
44753,45000,N/E,null,null,Sin referencia,N/A
44754,18512,N/E,null,null,Sin referencia,N/A
44755,10320556.25,N/E,null,null,Sin referencia,N/A
44756,1877.279999999999972715158946812152862548828125,N/E,null,null,Sin referencia,N/A
44757,81.909999999999996589394868351519107818603515625,N/E,null,null,Sin referencia,N/A
44758,4.95000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
44759,666.6699999999999590727384202182292938232421875,N/E,null,null,Sin referencia,N/A
44760,900,N/E,null,null,Sin referencia,N/A
44761,1000,N/E,null,null,Sin referencia,N/A
44762,1000,N/E,null,null,Sin referencia,N/A
44763,1000,N/E,null,null,Sin referencia,N/A
44764,1000,N/E,null,null,Sin referencia,N/A
44765,1026,N/E,null,null,Sin referencia,N/A
44766,1866.670000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
44767,2000,N/E,null,null,Sin referencia,N/A
44768,2000,N/E,null,null,Sin referencia,N/A
44769,2000,N/E,null,null,Sin referencia,N/A
44770,2000,N/E,null,null,Sin referencia,N/A
44771,2622,N/E,null,null,Sin referencia,N/A
44772,8892.29999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44773,10322.04999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44774,13394.54999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
44775,35358,N/E,null,null,Sin referencia,N/A
44776,87045,N/E,null,null,Sin referencia,N/A
44777,95673.610000000000582076609134674072265625,N/E,null,null,Sin referencia,N/A
44778,99677.97000000000116415321826934814453125,N/E,null,null,Sin referencia,N/A
44779,201739.4400000000023283064365386962890625,N/E,null,null,Sin referencia,N/A
44780,249166,N/E,null,null,Sin referencia,N/A
44781,1108635.3999999999068677425384521484375,N/E,null,null,Sin referencia,N/A
44782,16549302.34999999962747097015380859375,N/E,null,null,Sin referencia,N/A
44783,2550.01999999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
44784,3500,N/E,null,null,Sin referencia,N/A
44785,955.5,N/E,null,null,Sin referencia,N/A
44786,3104,N/E,null,null,Sin referencia,N/A
44787,399,N/E,null,null,Sin referencia,N/A
44788,4766,N/E,null,null,Sin referencia,N/A
44789,1173.339999999999918145476840436458587646484375,N/E,null,null,Sin referencia,N/A
